id,email,prefix,first_name,last_name,specialization,description,profile_picture,documents,status,license_number,phone,reviewed_by,review_notes,approved_provider_id,created_at,updated_at
0b03a7a3-df69-4da5-9e0a-9fe69cf8b0ea,alex.thompson@newprovider.com,MD,Alex,Thompson,Endocrinology,Seeking to join as a Pediatrics specialist,https://example.com/applications/e3b76290-964c-4a94-935d-ec10c8bf86e7.jpg,"[""license_9770.pdf"", ""cv_6331.pdf""]",inactive,LIC538960,(756) 447-4570,,,,2025-06-09T02:50:37.224885,2025-08-11T09:01:37.224891
bae48aba-eec7-49f3-b3e7-f0b0c55cefde,morgan.jackson@newprovider.com,MD,Morgan,Jackson,Radiology,Seeking to join as a Neurology specialist,https://example.com/applications/17f7fdc8-29c5-4701-9ab8-ac7634c169a1.jpg,"[""license_9705.pdf"", ""cv_5778.pdf""]",suspended,LIC534219,(890) 387-3344,,Needs additional documentation,6072f49a-3032-4ed0-986a-d06bbb31da2b,2025-03-12T01:52:37.224919,2025-08-07T18:03:37.224925
fdec2245-af9d-45ed-ba6a-978e2453f429,riley.wilson@newprovider.com,Dr.,Riley,Wilson,Cardiology,Seeking to join as a Hematology specialist,https://example.com/applications/e57cede9-077e-462b-9935-80cf6df0464a.jpg,"[""license_3577.pdf"", ""cv_6597.pdf""]",active,LIC883404,(833) 757-7906,admin_002,Approved,9116fb65-0560-46b6-b95c-b6bdd5272447,2025-03-05T20:05:37.224955,2025-08-10T07:18:37.224959
ae66af85-5006-48f4-9a1e-8d39b0029e95,alex.clark@newprovider.com,NP,Alex,Clark,Orthopedics,Seeking to join as a General Practice specialist,https://example.com/applications/4bd95c91-83d4-4a2f-80e6-ff1b0e8ab33f.jpg,"[""license_7235.pdf"", ""cv_9538.pdf""]",suspended,LIC607265,(382) 914-4336,admin_001,Under review,,2025-04-24T09:42:37.224984,2025-08-17T10:41:37.224989
8693a1d5-f5f8-4169-9fc9-4f293729e3e5,jordan.white@newprovider.com,Dr.,Jordan,White,Hematology,Seeking to join as a Geriatrics specialist,https://example.com/applications/5fa216bb-d442-472f-86fc-c7614d2d1597.jpg,"[""license_8942.pdf"", ""cv_9174.pdf""]",inactive,LIC943110,(751) 389-3522,admin_001,Approved,1d50dc0d-f46b-400e-8abc-b131b80801d5,2025-06-30T02:09:37.225016,2025-07-22T17:28:37.225022
3c62a1d3-78a2-49f3-acdd-c0cc4ceae131,riley.wilson@newprovider.com,NP,Riley,Wilson,Urology,Seeking to join as a Rheumatology specialist,https://example.com/applications/d7385e0d-3a95-43fa-b2b2-30ee552cb6d6.jpg,"[""license_2101.pdf"", ""cv_2036.pdf""]",pending_approval,LIC730214,(449) 931-6824,,,7a59ae8c-e374-4ce9-aeb4-69770efdbc8a,2025-07-18T11:16:37.225049,2025-08-07T12:08:37.225054
87fe685d-2403-47e9-8ef6-07703d4c83d4,casey.white@newprovider.com,NP,Casey,White,Cardiology,Seeking to join as a Oncology specialist,https://example.com/applications/063012e9-0347-492d-9e12-0d04cadfdaa5.jpg,"[""license_3388.pdf"", ""cv_7334.pdf""]",pending_approval,LIC141599,(477) 288-5227,,Needs additional documentation,a48385f1-6471-45de-9aac-62ae1cc8fe8c,2025-03-09T14:56:37.225083,2025-08-10T03:56:37.225087
8119a505-9fc0-4a12-8150-8e723eee631a,taylor.white@newprovider.com,NP,Taylor,White,Gastroenterology,Seeking to join as a Orthopedics specialist,https://example.com/applications/d8901e97-9534-4e05-8af1-7e62d773fb83.jpg,"[""license_1510.pdf"", ""cv_2511.pdf""]",active,LIC665638,(112) 642-8349,admin_001,,,2025-04-16T06:06:37.225112,2025-08-04T06:12:37.225116
943e44a8-972f-40d4-b074-d067fb7482f9,morgan.thompson@newprovider.com,MD,Morgan,Thompson,Pulmonology,Seeking to join as a Pulmonology specialist,https://example.com/applications/90a7d6ad-b824-43a9-b669-84477a9aa3a9.jpg,"[""license_3880.pdf"", ""cv_2035.pdf""]",inactive,LIC443459,(816) 622-2744,admin_001,Needs additional documentation,,2025-05-26T02:42:37.225141,2025-08-10T12:49:37.225146
e9523f17-a03d-44b0-b85a-4902fe7668f4,taylor.thompson@newprovider.com,NP,Taylor,Thompson,Gastroenterology,Seeking to join as a Radiology specialist,https://example.com/applications/8f780383-837c-48cf-94e1-825bd4aacf68.jpg,"[""license_7065.pdf"", ""cv_6091.pdf""]",suspended,LIC154423,(856) 239-5017,,Needs additional documentation,,2025-07-06T11:25:37.225179,2025-07-26T09:35:37.225200
297be8d3-9b2d-46d9-b077-6753aedfac39,quinn.jackson@newprovider.com,Dr.,Quinn,Jackson,Pediatrics,Seeking to join as a Psychiatry specialist,https://example.com/applications/3b44a587-9350-4370-8d18-fbdb7b70a6a6.jpg,"[""license_3130.pdf"", ""cv_1069.pdf""]",active,LIC480683,(219) 236-5978,admin_001,Approved,dbcb8a91-9cb9-450c-ac06-eb81666a0d06,2025-03-14T23:06:37.225229,2025-07-19T12:31:37.225234
f92c43e7-4d32-40aa-bb6b-4385557670dd,casey.thompson@newprovider.com,PA,Casey,Thompson,Dermatology,Seeking to join as a Hematology specialist,https://example.com/applications/ee80c0f6-8dca-48e9-94d8-71b9a21a5d34.jpg,"[""license_7262.pdf"", ""cv_1904.pdf""]",pending_approval,LIC758185,(911) 765-3135,,Approved,,2025-03-14T23:01:37.225262,2025-08-13T07:08:37.225266
1fa6cdeb-80e0-4ecf-8cd7-d09609f543cc,taylor.thompson@newprovider.com,MD,Taylor,Thompson,Dermatology,Seeking to join as a Urology specialist,https://example.com/applications/08d0986f-06b8-44cb-98e4-45a9a79ee6c8.jpg,"[""license_4954.pdf"", ""cv_3156.pdf""]",pending_approval,LIC795499,(388) 955-5572,admin_002,Under review,,2025-06-07T04:12:37.225302,2025-08-04T21:42:37.225308
129c2646-e7eb-4ac2-8921-37f32e1d404a,taylor.moore@newprovider.com,DO,Taylor,Moore,Geriatrics,Seeking to join as a Neurology specialist,https://example.com/applications/45639cfa-ad7a-401c-a8ce-6ecfac1ecb36.jpg,"[""license_5195.pdf"", ""cv_9617.pdf""]",active,LIC164141,(301) 142-7280,admin_001,Under review,,2025-05-12T02:17:37.225332,2025-07-23T11:40:37.225337
43c369b0-6cda-4616-b1ba-35a493552239,taylor.white@newprovider.com,NP,Taylor,White,Pulmonology,Seeking to join as a Pulmonology specialist,https://example.com/applications/7674040a-1459-48a5-bc72-a53647d597e0.jpg,"[""license_3974.pdf"", ""cv_8086.pdf""]",pending_approval,LIC116066,(191) 917-4567,admin_001,Needs additional documentation,,2025-06-23T19:56:37.225361,2025-07-19T07:51:37.225365
4f680853-9c91-4999-8259-f06533e19b06,casey.harris@newprovider.com,MD,Casey,Harris,Endocrinology,Seeking to join as a General Practice specialist,https://example.com/applications/2223cee6-3453-40ac-b91b-6eebc5b40ba4.jpg,"[""license_3234.pdf"", ""cv_6457.pdf""]",inactive,LIC538978,(936) 891-8695,admin_001,Approved,,2025-04-30T05:10:37.225390,2025-07-19T08:25:37.225396
d99cd3fd-9482-4f8e-b960-fa4d95456d74,casey.harris@newprovider.com,DO,Casey,Harris,Psychiatry,Seeking to join as a Endocrinology specialist,https://example.com/applications/baaf7c77-ff60-45af-9231-c6d2517784f1.jpg,"[""license_6858.pdf"", ""cv_4414.pdf""]",active,LIC187231,(653) 103-9507,admin_002,,,2025-02-26T19:05:37.225422,2025-07-22T04:45:37.225427
7d65af9f-c815-4115-a8fc-ffd08c30b8b7,casey.jackson@newprovider.com,Dr.,Casey,Jackson,Endocrinology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/1888d03c-7297-4a28-be4e-6c9333f3794a.jpg,"[""license_5767.pdf"", ""cv_1995.pdf""]",suspended,LIC432175,(504) 305-5690,admin_001,Needs additional documentation,,2025-06-23T02:24:37.225459,2025-08-09T08:25:37.225466
72033872-ba67-4574-8f13-15f6ea09b1ed,quinn.moore@newprovider.com,NP,Quinn,Moore,Orthopedics,Seeking to join as a Endocrinology specialist,https://example.com/applications/9fc3c008-efb6-490e-b53d-45d6c5cd3eb7.jpg,"[""license_5160.pdf"", ""cv_1056.pdf""]",pending_approval,LIC998478,(443) 498-4831,admin_001,Under review,,2025-05-02T23:41:37.225499,2025-07-26T15:39:37.225505
44e56101-699d-4c1e-90aa-5ecb4c7cb417,casey.moore@newprovider.com,Dr.,Casey,Moore,Gastroenterology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/95077c83-63fd-44c7-80f2-cff6b3f9b30d.jpg,"[""license_1419.pdf"", ""cv_3242.pdf""]",suspended,LIC641746,(858) 933-8070,admin_002,Needs additional documentation,,2025-03-16T03:32:37.225547,2025-07-21T12:47:37.225554
3fc0dea4-2228-4417-b755-0e0f8f3885a0,alex.harris@newprovider.com,Dr.,Alex,Harris,Dermatology,Seeking to join as a Pediatrics specialist,https://example.com/applications/badf5086-2ac5-429a-b434-90123503ecc2.jpg,"[""license_7708.pdf"", ""cv_1284.pdf""]",active,LIC380672,(323) 553-7228,admin_001,Approved,b899f487-8a7e-4218-91be-a785ad17a95e,2025-03-31T17:14:37.225600,2025-08-05T05:58:37.225607
8845f9aa-0366-47aa-a1de-1a9c11a8835f,quinn.jackson@newprovider.com,MD,Quinn,Jackson,Gastroenterology,Seeking to join as a Rheumatology specialist,https://example.com/applications/20097099-bd4b-4165-93df-9091f584d9dd.jpg,"[""license_2909.pdf"", ""cv_6579.pdf""]",pending_approval,LIC880930,(832) 361-1394,admin_001,Approved,,2025-06-24T02:25:37.225646,2025-08-03T06:47:37.225653
77177271-e105-4882-91e1-ec256cabc3e2,casey.white@newprovider.com,NP,Casey,White,Neurology,Seeking to join as a Rheumatology specialist,https://example.com/applications/c5dee12d-778f-49ed-8e62-36ad619764f8.jpg,"[""license_4290.pdf"", ""cv_7765.pdf""]",suspended,LIC998252,(510) 236-1823,admin_002,Under review,6c9a0a65-f2fb-4460-a3bc-8fbd6471f547,2025-07-04T07:31:37.225685,2025-08-08T12:03:37.225691
3b9b4466-106b-429f-a6f3-bebd815a1c6a,jordan.wilson@newprovider.com,DO,Jordan,Wilson,Oncology,Seeking to join as a Geriatrics specialist,https://example.com/applications/1d0e2186-26bf-499f-9cec-f9da4fa03eb1.jpg,"[""license_5244.pdf"", ""cv_7392.pdf""]",pending_approval,LIC852451,(935) 598-1833,,Needs additional documentation,,2025-03-04T09:35:37.225727,2025-08-17T16:00:37.225735
3f3c3c16-577e-4b17-b045-68767476d648,quinn.harris@newprovider.com,DO,Quinn,Harris,Pediatrics,Seeking to join as a Pediatrics specialist,https://example.com/applications/7a46451f-8866-4c72-9824-ff507b90e9be.jpg,"[""license_1725.pdf"", ""cv_2266.pdf""]",active,LIC755121,(856) 516-7279,admin_001,,,2025-08-17T03:42:37.225763,2025-08-04T01:36:37.225770
6abf6368-db85-439e-a0cd-f220d6b0ee47,alex.anderson@newprovider.com,PA,Alex,Anderson,Radiology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/8d9f1e02-579f-4903-9fe5-bc59cf1bbe45.jpg,"[""license_4102.pdf"", ""cv_9670.pdf""]",suspended,LIC562927,(915) 873-7004,admin_001,,,2025-05-09T02:31:37.225793,2025-07-29T07:21:37.225798
3b111747-b5d7-4fdc-b1e9-c8dd3e2e5dec,quinn.harris@newprovider.com,PA,Quinn,Harris,Hematology,Seeking to join as a Pulmonology specialist,https://example.com/applications/99c8a986-37d4-49d4-bbda-c47580e57629.jpg,"[""license_7105.pdf"", ""cv_9928.pdf""]",active,LIC957063,(453) 656-8460,admin_001,Needs additional documentation,,2025-07-17T20:02:37.225834,2025-07-26T03:59:37.225840
5c1aa8cd-c8cc-4c8d-9949-b596ee91b44d,alex.moore@newprovider.com,DO,Alex,Moore,Pulmonology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/351ff66f-f955-4c85-aa37-65e50d408afd.jpg,"[""license_9087.pdf"", ""cv_8531.pdf""]",active,LIC960465,(881) 300-3236,,,,2025-08-03T20:15:37.225876,2025-08-08T12:03:37.225882
ad7fb801-74c9-4fbc-b965-919f9844d631,casey.moore@newprovider.com,NP,Casey,Moore,Hematology,Seeking to join as a Urology specialist,https://example.com/applications/0ef4cb49-df10-4de4-8e39-11f59cd31ca7.jpg,"[""license_5936.pdf"", ""cv_7259.pdf""]",active,LIC323039,(766) 958-9350,,,,2025-06-15T12:02:37.225924,2025-07-27T11:32:37.225932
b179da1e-fdf0-4eec-b8f4-a2c307983b3f,casey.wilson@newprovider.com,PA,Casey,Wilson,Urology,Seeking to join as a Pediatrics specialist,https://example.com/applications/7582dcc8-3658-4208-8548-4c2a4371ab0a.jpg,"[""license_5786.pdf"", ""cv_1449.pdf""]",inactive,LIC684043,(748) 903-7335,admin_001,,5b9c8834-45b2-46ac-a42d-53011c7d66c2,2025-03-19T15:09:37.225966,2025-07-21T12:51:37.225971
dc4cc583-54db-4ab4-b5b3-4ca391032b72,riley.moore@newprovider.com,PA,Riley,Moore,Pulmonology,Seeking to join as a Dermatology specialist,https://example.com/applications/e19645e8-0736-49d6-8ece-a9b4d39a39cb.jpg,"[""license_1080.pdf"", ""cv_7785.pdf""]",active,LIC570066,(423) 304-1122,admin_002,Approved,,2025-04-01T13:42:37.225996,2025-08-16T10:50:37.226001
f4cd315a-684a-49d1-87b2-f2b203f75191,casey.wilson@newprovider.com,MD,Casey,Wilson,Pulmonology,Seeking to join as a Dermatology specialist,https://example.com/applications/2bb5afb2-88f6-4048-b354-74856115995b.jpg,"[""license_1060.pdf"", ""cv_8402.pdf""]",suspended,LIC705665,(502) 892-7893,admin_001,Under review,9d7cabd9-aa0b-43f9-a485-830556e1f9be,2025-02-18T05:13:37.226030,2025-07-29T09:25:37.226035
2ddbad7d-7954-4093-bb6d-5b9304682061,quinn.white@newprovider.com,Dr.,Quinn,White,Geriatrics,Seeking to join as a Pediatrics specialist,https://example.com/applications/50561c8e-4c85-4bb6-bf63-c10eeafcc9d1.jpg,"[""license_5142.pdf"", ""cv_2714.pdf""]",inactive,LIC572767,(590) 266-4544,admin_001,,,2025-05-23T19:36:37.226059,2025-08-11T22:16:37.226065
624c2486-4edf-4540-8d0d-d08b99dffb06,riley.anderson@newprovider.com,Dr.,Riley,Anderson,Geriatrics,Seeking to join as a Hematology specialist,https://example.com/applications/2a2e19ef-868d-4ab6-b136-050dc55b96f3.jpg,"[""license_5838.pdf"", ""cv_2456.pdf""]",suspended,LIC132336,(374) 959-3783,admin_001,Approved,,2025-06-29T18:33:37.226089,2025-07-18T14:22:37.226094
23364b7c-ec1e-48c6-9f26-97f9ebb6a018,casey.clark@newprovider.com,DO,Casey,Clark,General Practice,Seeking to join as a Rheumatology specialist,https://example.com/applications/6184a3eb-9c22-4f81-8ef2-14a253901c2d.jpg,"[""license_6044.pdf"", ""cv_3450.pdf""]",inactive,LIC624244,(776) 759-5285,admin_001,Under review,,2025-06-20T09:35:37.226135,2025-08-15T01:41:37.226139
5b6d3a7b-5874-4734-9b9e-200b2e6c0617,casey.thompson@newprovider.com,DO,Casey,Thompson,Geriatrics,Seeking to join as a Orthopedics specialist,https://example.com/applications/77a6d65f-c066-4371-bc47-34429487546c.jpg,"[""license_6266.pdf"", ""cv_6265.pdf""]",pending_approval,LIC931779,(726) 823-4282,admin_002,,33e69d3d-ea3f-4b9e-8a8d-66308dc7fe4e,2025-05-17T17:24:37.226167,2025-07-21T12:30:37.226174
b1a78fff-13d2-4046-bfad-1878090b450b,morgan.white@newprovider.com,NP,Morgan,White,Oncology,Seeking to join as a Hematology specialist,https://example.com/applications/62e2fcc6-5f57-40c5-81af-4f61e5a2d765.jpg,"[""license_6938.pdf"", ""cv_4248.pdf""]",pending_approval,LIC769211,(666) 462-5250,admin_001,Under review,,2025-06-12T18:44:37.226221,2025-08-04T22:28:37.226227
cf934d0f-0d0a-4f47-85e7-007ae2d40cb2,casey.moore@newprovider.com,Dr.,Casey,Moore,Rheumatology,Seeking to join as a Pulmonology specialist,https://example.com/applications/91c53236-893b-4fd5-bb40-f3f5cf8aa23d.jpg,"[""license_4810.pdf"", ""cv_6560.pdf""]",inactive,LIC912182,(184) 367-3321,admin_002,Needs additional documentation,a5728f58-bef7-478b-87fd-692bd51fea27,2025-04-21T05:40:37.226255,2025-07-19T20:32:37.226260
94e253b3-49f5-42e4-b588-c53f58672be1,taylor.moore@newprovider.com,MD,Taylor,Moore,Neurology,Seeking to join as a Urology specialist,https://example.com/applications/db2ed21b-2bb9-41e5-b2f1-eb896dbd716e.jpg,"[""license_9514.pdf"", ""cv_1710.pdf""]",pending_approval,LIC542442,(795) 411-5134,,,,2025-07-01T22:29:37.226284,2025-08-12T05:54:37.226289
bcbd0636-e56e-4619-af35-9dcfc63419a3,quinn.anderson@newprovider.com,MD,Quinn,Anderson,Oncology,Seeking to join as a Neurology specialist,https://example.com/applications/5b9c8ea1-4c3d-4963-803f-7e8773dfaacc.jpg,"[""license_9450.pdf"", ""cv_1234.pdf""]",pending_approval,LIC834485,(725) 301-5912,admin_001,,f1a1e6df-e20d-4e1f-a629-ebbf0fc9dad8,2025-03-12T18:08:37.226317,2025-08-08T15:08:37.226322
e4f8444f-90ee-4ade-9f81-387b70ff3325,riley.harris@newprovider.com,Dr.,Riley,Harris,General Practice,Seeking to join as a Orthopedics specialist,https://example.com/applications/1e17a15c-2730-4d27-ad81-58f9f17d62b1.jpg,"[""license_2803.pdf"", ""cv_9204.pdf""]",active,LIC620607,(991) 824-2039,admin_001,Needs additional documentation,,2025-02-20T20:45:37.226345,2025-07-30T15:25:37.226350
6ee8751a-5a0a-4161-a5bd-d86818e2bba9,casey.anderson@newprovider.com,DO,Casey,Anderson,Hematology,Seeking to join as a Orthopedics specialist,https://example.com/applications/bfb76838-9d4a-4572-b05f-2bcb32f2514b.jpg,"[""license_5208.pdf"", ""cv_4186.pdf""]",inactive,LIC270835,(600) 205-3251,,,,2025-04-02T21:30:37.226375,2025-08-14T12:29:37.226379
265fab53-1be6-4bdb-a81b-f391089c63be,casey.anderson@newprovider.com,PA,Casey,Anderson,Psychiatry,Seeking to join as a General Practice specialist,https://example.com/applications/9bd8d82d-23d5-461b-b700-d1c79bcfa236.jpg,"[""license_1523.pdf"", ""cv_6907.pdf""]",suspended,LIC472467,(432) 784-1933,admin_001,,92b747dc-3157-4cdb-b1de-6be33b8abef3,2025-05-24T08:57:37.226428,2025-08-01T18:16:37.226437
10ed53d1-f894-49fe-9940-1ccabe157adc,casey.moore@newprovider.com,PA,Casey,Moore,Neurology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/c8d7c9ff-47fa-4f8f-a5a4-b535a4333725.jpg,"[""license_4920.pdf"", ""cv_2714.pdf""]",suspended,LIC899420,(444) 807-2151,admin_002,Needs additional documentation,4872f61d-9dc2-424a-bde6-dd235715b0f7,2025-06-16T06:43:37.226484,2025-07-29T20:21:37.226494
3d925427-7874-408b-9e64-446f48007b5e,taylor.anderson@newprovider.com,MD,Taylor,Anderson,Pulmonology,Seeking to join as a Endocrinology specialist,https://example.com/applications/9e3b7c67-c853-4601-9c60-e7a7ecee163c.jpg,"[""license_7017.pdf"", ""cv_6048.pdf""]",suspended,LIC652171,(537) 900-5808,admin_002,Needs additional documentation,,2025-05-15T07:09:37.226544,2025-08-02T02:47:37.226552
9425951e-f7ae-4cc1-b74d-b217c521e68f,morgan.thompson@newprovider.com,MD,Morgan,Thompson,Pulmonology,Seeking to join as a General Practice specialist,https://example.com/applications/5d6e229a-857a-4686-92c2-34bd09deeee4.jpg,"[""license_6620.pdf"", ""cv_8737.pdf""]",suspended,LIC344750,(926) 315-9039,admin_001,Approved,,2025-04-10T13:56:37.226582,2025-07-20T00:18:37.226586
8aa2e1d4-3f51-4aa9-9136-b81792eb4390,taylor.harris@newprovider.com,MD,Taylor,Harris,Gastroenterology,Seeking to join as a Neurology specialist,https://example.com/applications/f4dfd314-601a-4832-b2d4-3f2aca92ff6b.jpg,"[""license_5003.pdf"", ""cv_6279.pdf""]",suspended,LIC991328,(548) 412-2285,admin_001,,d1791e37-9e9a-4c7f-a659-88265d4d82ff,2025-03-15T19:57:37.226621,2025-08-02T20:17:37.226626
dd695745-15ad-43e0-a50a-da949a195b05,riley.moore@newprovider.com,Dr.,Riley,Moore,Hematology,Seeking to join as a Psychiatry specialist,https://example.com/applications/7959c89a-27d6-4612-ad17-8a0bc252f310.jpg,"[""license_2251.pdf"", ""cv_4209.pdf""]",pending_approval,LIC478157,(236) 553-1386,admin_002,,,2025-04-25T00:00:37.226650,2025-08-14T06:51:37.226655
4b02c1fc-5128-4628-bc10-745f8c7a2425,morgan.clark@newprovider.com,MD,Morgan,Clark,Dermatology,Seeking to join as a Psychiatry specialist,https://example.com/applications/de799de3-75ef-4ce9-b85a-3c31ef364530.jpg,"[""license_4397.pdf"", ""cv_2473.pdf""]",inactive,LIC976486,(917) 436-2868,admin_002,Approved,,2025-07-06T01:09:37.226680,2025-08-04T10:51:37.226685
c35c3466-dbc0-439a-b412-12e1659271bf,riley.jackson@newprovider.com,MD,Riley,Jackson,Urology,Seeking to join as a Hematology specialist,https://example.com/applications/95ee2315-6ac2-4316-9e2d-9c66b21b1113.jpg,"[""license_6207.pdf"", ""cv_6533.pdf""]",suspended,LIC952660,(574) 519-6711,admin_001,Approved,,2025-07-11T07:54:37.226710,2025-07-22T19:38:37.226715
7c3d6362-d40e-47c3-aece-c275314f17e1,quinn.wilson@newprovider.com,DO,Quinn,Wilson,Gastroenterology,Seeking to join as a Urology specialist,https://example.com/applications/7a4c9d6d-dfb4-4ba9-8888-10c78b32727f.jpg,"[""license_3703.pdf"", ""cv_7704.pdf""]",inactive,LIC186543,(645) 652-6252,admin_002,Under review,9faa8dd9-58bf-4c8c-bee2-efe440165cf2,2025-05-27T21:21:37.226743,2025-07-18T23:34:37.226747
be665e4e-ef5e-415c-9a95-d0566716e75e,quinn.thompson@newprovider.com,MD,Quinn,Thompson,Pediatrics,Seeking to join as a Dermatology specialist,https://example.com/applications/1d2ee28e-6ab4-492d-ba4b-a5d990264b65.jpg,"[""license_6694.pdf"", ""cv_6297.pdf""]",pending_approval,LIC737285,(883) 487-8216,admin_001,,,2025-02-24T23:51:37.226773,2025-08-10T13:42:37.226777
3ac8d35c-dae6-47e7-b148-929ebf2252bb,riley.moore@newprovider.com,DO,Riley,Moore,Orthopedics,Seeking to join as a Hematology specialist,https://example.com/applications/41dea0ae-edc8-4bb9-b050-12500816b8ed.jpg,"[""license_2849.pdf"", ""cv_8789.pdf""]",pending_approval,LIC916422,(686) 422-4620,admin_001,Under review,3f220ad9-3995-4c32-be70-d7b398c53b72,2025-06-04T06:17:37.226805,2025-07-27T13:59:37.226809
813de66a-d77c-456b-9566-c78b6a6567ae,morgan.thompson@newprovider.com,NP,Morgan,Thompson,Cardiology,Seeking to join as a Pediatrics specialist,https://example.com/applications/d867e38c-94c2-4496-a5ec-1815fb6534f7.jpg,"[""license_5868.pdf"", ""cv_9582.pdf""]",suspended,LIC208862,(318) 313-6312,,Under review,,2025-06-29T22:59:37.226833,2025-08-11T19:01:37.226838
